"Kratohvil, Jean & Bill",Honor,D,9,JEAN & BILL KRATOHVIL,US NAVY,WWII,
"Mendez, William R.",Honor,D,10,WILLIAM R. MENDEZ,US ARMY,1958 - 1960,
"Myers, Floyd E. ",Honor,D,11,FLOYD E. MYERS,US ARMY,WWII,
"Pryse, Leroy",Honor,D,12,LEROY PRYSE,US AIR FORCE,WWII AND KOREA,
"Ransdell, Bob & Lila",Honor,D,13,BOB & LILA RANSDELL,US ARMY,WWII,
"Rice, Harold",Honor,D,14,HAROLD RICE 1956-60,PACIFIC GEEIA REGION,USAF TACHIKAWA JAPAN,
"Sedgwick, Dick",Honor,D,15,DICK SEDGWICK,US ARMY, 1970 - 1972,
"Walker, Max",Honor,D,16,MAX WALKER T/SGT,US AIR FORCE,KOREA ,
"Walthour, Richard",Honor,D,17,RICHARD WALTHOUR LT,US ARMY ORDNANCE,1951 - 1954,
"Wilson, Ralph",Honor,D,18,RALPH WILSON,US NAVY  ,KOREA,
"Walley, William F.",Honor,D,19,WILLIAM F. WALLEY,US ARMY VIETNAM,1ST BAT 44TH ARTILLERY,
"Barker, Jim",Honor,D,20,JIM BARKER,US ARMY ,VIETNAM 1965 - 1967,
"Purcell, John J.",Honor,D,21,JOHN J. PURCELL,US NAVY ,WWII,
"Kitko, David",Honor,D,22,DAVID KITKO,TO MY FELLOW MARINES,SEMPER FI,
"Patton Jr., George S. ",Honor,D,23,GEORGE S. PATTON JR.,US ARMY WWII,1880 - 1945,
USS DAVIS,Honor,D,24,USS DAVIS DD937,1957 - 1982,,
"Prince, Donald",Honor,D,25,DONALD PRINCE,VIETNAM WAR USN,1966 - 1969,
"Prince, Rayner",Honor,D,26,RAYNER PRINCE,US ARMY WWII,,
"Friedhoff, Robert",Honor,D,27,ROBERT FRIEDHOFF,US ARMY,KOREA,
"Mullins, Gene",Honor,D,28,GENE MULLINS,US NAVY,KOREA,
"Pierce, James",Honor,D,29,JAMES A. PIERCE,US ARMY,KOREA,
"Shields, Bill",Honor,D,30,BILL SHIELDS,US NAVY SEABEES,1976 - 1985,
"Shields, Tyler",Honor,D,31,TYLER SHIELDS,US ARMY,IRAQI FREEDOM,
Mason Christian Village,Honor,E,1,MASON,CHRISTIAN VILLAGE,VETERANS ASSOCIATION,
"Stamps, Edgar ",Honor,E,2,EDGAR P. STAMPS,US NAVY,KOREAN WAR,
"Morris, James M.",Honor,E,3,JAMES M. MORRIS,US MARINE CORPS,1958 - 1964,
"Steer, Mary",Honor,E,4,MARY CARLOTTA - STEER,US ARMY WACS,WORLD WAR II,
"Steer, Tony Sr.",Honor,E,5,TONY STEER SR. ,US ARMY AIRBORNE,11TH SFG 101ST,
"Steer, James F.",Honor,E,6,JAMES F. STEER,US ARMY WWII,PACIFIC,
"Hutchinson Sr., Robert",Honor,E,7,ROBERT HUTCHINSON SR.,US ARMY KOREAN WAR,1932 - 1981,
"Hutchinson III, Robert",Honor,E,8,ROBERT HUTCHINSON III,UNITED STATES ARMY,THE WAR ON IRAQ,
"Cole, Donald",Honor,E,9,DONALD J. COLE,MSGT USAF RETIRED,1953 1974,
"McGuire, Curtis",Honor,E,10,CURTIS W. MCGUIRE,LCPL USMC,1975 - 1979,
"Crossman, Ronald",Honor,E,11,RONALD ALAN CROSSMAN,US ARMY KOREA,1934 - 1995,
"Crowe, Jason M",Honor,E,12,JASON M. CROWE,US AIR FORCE,MAR 1997 - DEC 2000,
"Apgar, David L.",Honor,E,13,DAVID L. APGAR,VIETNAM,8-14-1967 - 3-23-1969,
"Apgar, Jessica J.",Honor,E,14,CPT. JESSICA J. APGAR,US ARMY ,OIF 2003 - 2005,
"Apgar, Vernon L.",Honor,E,15,VERNON L. APGAR,US NAVY,WORLD WAR II,
"Apgar, Emmett E.",Honor,E,16,EMMETT E. APGAR,US ARMY ,WORLD WAR II,
"Apgar, Carl C.",Honor,E,17,CARL C. APGAR,US ARMY ,WORLD WAR II,
"Apgar, Homer K.",Honor,E,18,HOMER K. APGAR,US ARMY ,WORLD WAR II,
"Apgar, William L.",Honor,E,19,WILLIAM L. APGAR,US ARMY 579TH ORD-CO,PFORZHEIM-GER1967-68,
"Sundin, Robert L.",Honor,E,20,ROBERT L SUNDIN USN,USS FISKE DD842,WWII,
"Wiete, Glenn",Honor,E,21,GLENN WIETE,US ARMY,WWII,
"Shea, Wayne M.",Honor,E,22,WAYNE M. SHEA,US ARMY,WWII,Pat Shea's Father
"Shea, Alvin G.",Honor,E,23,ALVIN G. SHEA,US NAVY,KOREAN WAR,
"Booth, Talmage B. Jr.",Honor,E,24,TALMAGE B. BOOTH JR.,US ARMY,WWII,Debbie Shea's Father
"Freeze, Jonathon R.",Honor,E,25,JONATHON R. FREEZE,USAF,1965 - 1969 EUROPE,
"Freeze, Jerry A.",Honor,E,26,JERRY A. FREEZE ,USAF,1960 - 1964 GERMANY,
"Freeze Jr., James E. ",Honor,E,27,JAMES E. FREEZE JR.,US ARMY ,1983 - 1986,
"Freeze, James E.",Honor,E,28,JAMES E. FREEZE,USAF,VIETNAM,
"Freeze, Robert L.",Honor,E,29,ROBERT L. FREEZE,USAF  ,1956-1960,
"Fotheringham, William",Honor,E,30,WILLIAM FOTHERINGHAM,USAF 1947 - 1967 MSGT,TAC MATS ADC,
"McCarnan, Scott ",Honor,E,31,WM. SCOTT MCCARNAN,USS SIMON LAKE AS-33,USN 1989 - 1993,
"McCarnan, Ladd ",Honor,E,32,WM LADD MCCARNAN,USS O'BRIEN DD725,USN 1964-68 VIETNAM,
"Poffenburger, Earl D.",Honor,F,1,EARL D POFFENBURGER,CAPTAIN US ARMY,SERVED 1966 TO 1968,
"Bowes, George Patrick",Honor,F,2,GEORGE PATRICK BOWES,WWII 1944 - 1945,WITH LOVE,
"Parsell, Roy",Honor,F,3,ROY PARSELL,KOREAN WAR 1951,RETIRED US NAVY 1977,
"Meeks, Michael A",Honor,F,4,MICHAEL A. MEEKS MIKE,US NAVY AVIATON,031284 - 020389,
"Meeks, Robert L.",Honor,F,5,ROBERT L. MEEKS BOB,US NAVY 52 - 75,RET. PEARL HARBOR,
"Bowen, Robert L",Honor,F,6,ROBERT L BOWEN,ARMY COMBAT ENG,KOREAN WAR,
"Behymer, Gerald I",Honor,F,7,GERALD I BEHYMER,US NAVY,1966 - 1970,
"Jamison, Gary R",Honor,F,8,GARY R JAMISON,US NAVY RM2,1972 - 1976,
"Weldon, Victor L",Honor,F,9,VICTOR L WELDON,US AIR FORCE,1979 - 1990,
"Thompson, Shane P",Honor,F,10,SHANE P THOMPSON,USAF,1997 - 2001,
"Kemplin, Stephanie",Honor,F,11,STEPHANIE L. KEMPLIN,SGT US ARMY MP,OIF 2003 - 2004,
"Oliver, Patrick",Honor,F,12,SSG PATRICK OLIVER,MY LOVE MY HERO,OIF 2003 - 2004,
"Witham, Richard A.",Honor,F,13,RICHARD A. WITHAM,US ARMY - KOREA,"WE LOVE YOU, DAD!",
"Spence, Jerry W.",Honor,F,14,JERRY W. SPENCE,173RD AIRBORNE DIV.,VIETNAM 1968 - 1969,
"Burns, Thomas D.",Honor,F,15,THOMAS D. BURNS,AIR FORCE ,1918 - 1985,
"Portman, William C.",Honor,F,16,WILLIAM C. PORTMAN,1ST LT. US ARMY,WWII,
"Kenny, Daniel",Honor,F,17,DANIEL KENNY,WWII US ARMY,NORMANDY 2ND WAVE,
"Davidson, Farris B.",Honor,F,18,FARRIS B. DAVIDSON,WWII,US AIR FORCE,
"Doty, David S.",Honor,F,19,DAVID S. DOTY,LT. COL. USAF,1963 - 83 VIETNAM,
"Retherford, Dallas",Honor,F,20,DALLAS RETHERFORD,US ARMY,10-22-59 TO 10-5-62,
"Peters, Thomas H.",Honor,F,21,LT. THOMAS H. PETERS,US NAVY,VIETNAM,
"Peters, Eric A.",Honor,F,22,ERIC A. PETERS,US MARINES,VIETNAM,
"Mason, William",Honor,F,23,WILLIAM MASON,REVOLUTIONARY WAR,FOUNDER OF MASON,
"Romanchick, John",Honor,F,24,JOHN ROMANCHICK,US ARMY,WWII,
"Bowen, Murray",Honor,F,25,MURRAY BOWEN,US ARMY,KOREAN WAR,
"Sisco, Wendell",Honor,F,26,WENDELL SISCO,US ARMY,UNITED WE STAND,
"Vosler Jr., Kenneth B.",Honor,F,27,KENNETH B. VOSLER JR.,US ARMY AIR CORPS,1942 - 1946,
"Heitner, Dennis E.",Honor,F,28,DENNIS E. HEITNER,US ARMY,VIETNAM,
"Ross, Jesse Kenneth",Honor,F,29,JESSE KENNETH ROSS,US MARINE CORP.,WWI ,
"Ross, Richard M.",Honor,F,30,RICHARD M. ROSS,US AIR FORCE,WWII,
"Ross, John K.",Honor,F,31,JOHN K. ROSS,US NAVY,WWII,
"Bucheit, Charlotte R.",Honor,G,1,CHARLOTTE R. BUCHEIT,WAACS,WWII,
"Kindler, Henry ""Hank""",Honor,G,2,"HENRY ""HANK"" KINDLER",USS CINCINNATI,US NAVY - WWII,
"Rusnak, George",Honor,G,3,GEORGE RUSNAK,U.S. NAVY WW II,USS SAGINAW BAY C.V.E. 82,
"Flahive, Sefcik",Honor,G,4,PATRICK D. FLAHIVE JR.,STEPHEN A. SEFCIK,US ARMY WWII,
"Smith, WN",Honor,G,5,WN SMITH US NAVY,1962-1964 IN COUNTRY,HONOR-DUTY-SERVICE,
"Smith, WD",Honor,G,6,WD SMITH,ARMY 1984-1987,HONOR-DUTY-SERVICE,
"Dupps, William",Honor,G,7,CPL. WILLIAM DUPPS,US ARMY WWII 1942-45,EUROPE 1943-45,
"Witham, Richard A.",Honor,G,8,RICHARD A. WITHAM,US ARMY - KOREA,"WE LOVE YOU, DAD!",
"Stump, Frank A",Honor,G,9,A. FRANK STUMP,IN LOVING MEMORY,12-24-26 - 11-7-99,
"Doubet, Julianne",Honor,G,10,JULIANNE DOUBET,US ARMY NURSES CORP,VIETNAM ERA,
"Ray, Dennis J.",Honor,G,11,SSGT. DENNIS J. RAY,USAF & OANG,,
"Hackman, Timothy J",Honor,G,12,TIMOTHY J. HACKMAN,NATIONAL GUARD,1972 - 1978,
"Gruber, Peters, Peters",Honor,G,13,MARTY GRUBER ARMY,ERIK PETERS MARINES,TOM PETERS NAVY,Marty KIA Vietnam
"Gomes, Jayson C.",Honor,G,14,JAYSON C. GOMES,US AIR FORCE,1996 - 2001,
"Gomes, Heather M.",Honor,G,15,HEATHER M. GOMES,US AIR FORCE,1996 - 2000,
"Theadore, William H.",Honor,G,16,WILLIAM H. THEADORE,MSGT. US ARMY,WORLD WAR II,
"Varady Jr., Alex",Honor,G,17,ALEX VARADY JR.,PFC. US ARMY,WORLD WAR II,
"Loughner, Clark H.",Honor,G,18,CLARK H. LOUGHNER,US ARMY AIR FORCE,SGT. WORLD WAR II,
"Cheshire, Richard A",Honor,G,19,RICHARD CHESHIRE,1ST SGT US ARMY WWII,BRONZE STAR WWII,
"Hendrickson, Joe",Honor,G,20,JOE HENDRICKSON,USAF,1961 - 1965,
"Fussnecker, Simon",Honor,G,21,SIMON FUSSNECKER,SGT. US ARMY,VIETNAM 66 - 69,
"Sferra, James",Honor,G,22,JAMES SFERRA,SGT. ,US MARINES,
"Washington, George",Honor,G,23,GEORGE WASHINGTON,1ST US PRESIDENT,1732 - 1799,
"Eisenhower, Dwight",Honor,G,24,DWIGHT EISENHOWER,WWI / WWII,34TH US PRESIDENT,
"Bush, George",Honor,G,25,GEORGE BUSH,US NAVY PILOT,41ST PRESIDENT,
"Shackleford, Tom",Honor,G,26,TOM SHACKLEFORD,US AIR FORCE JAG,1968 - 1972,
"Stratmann, Frank A.",Honor,G,27,FRANK A. STRATMANN,US NAVY WWII,DD-530 USS TRATHEN,
"Oster, William F.",Honor,G,28,WILLIAM F. OSTER,US ARMY WWII,1942 - 1946,
Hill L Riddle Keith,Honor,G,29,L RAY HILL USN WWII,KEITH L RIDDLE USAF,,
"Carter, James W.",Honor,G,30,JAMES W. CARTER II,US ARMY,VIETNAM,
"Brabender, Donald",Honor,G,31,DONALD BRABENDER,USMC,1952 - 1955,
"Free, Charles E.",Honor,H,1,LT. COL. CHARLES FREE,US ARMY,KOREA & VIETNAM,
"Hern, Jack",Honor,H,2,JACK HERN,CAPTAIN USAF,1964 - 1968,
"Castner, Clifford H.",Honor,H,3,CLIFFORD H. CASTNER,US NAVY,WWII,
"Meibers, Chris",Honor,H,4,CHRIS MEIBERS US ARMY,MAY 1976 TO MAY 1980,GLESSEN GERMANY,
"Pierson, Richard",Honor,H,5,RICHARD PIERSON,US ARMY,WWII,
"Winchester, Fred A.",Honor,H,6,FRED A. WINCHESTER,US ARMY ,KOREAN WAR,
"Cryder, Charles E.",Honor,H,7,CHARLES E. CRYDER,US MARINE CORP,1946 - 1948,
"Woodward, Daniel S.",Honor,H,8,DANIEL S. WOODWARD,US ARMY,VIETNAM,
"McElvain, Edgar",Honor,H,9,EDGAR MCELVAIN,MERCHANT MARINES,WORLD WAR II,
"Minix, John W.",Honor,H,10,JOHN W. MINIX,US NAVY,WWII,
"Hoskins, Owen Lee",Honor,H,11,OWEN LEE HOSKINS,US ARMY,VIETNAM,
"Samson, Deborah",Honor,H,12,DEBORAH SAMSON,REVOLUTIONARY WAR,1760 - 1827,
"Paine, Thomas",Honor,H,13,THOMAS PAINE,REVOLUTIONARY WAR,1737 - 1809,
"Hooper, Grace Murray",Honor,H,14,GRACE MURRAY HOOPER,NAVY PROGRAMMER,1906 - 1992,
"Shaw, Robert Gould",Honor,H,15,ROBERT GOULD SHAW,MASSACHUSETTS 54TH,CIVIL WAR  ,
"Carney, William H.",Honor,H,16,WILLIAM H. CARNEY ,MASSACHUSETTS 54TH,EMANCIPATED SLAVE,
"Glenn, John H. Jr.",Honor,H,17,JOHN H. GLENN JR.,US MARINE PILOT,US SENATOR,
"Grant, U.S.",Honor,H,18,US GRANT,CIVIAL WAR,18TH PRESIDENT,
"Cash, Ernest R.",Honor,H,19,ERNEST R. CASH,WWII 1945 - 1947,US AIR FORCE JAPAN,
"Campbell, Glenn",Honor,H,20,GLENN CAMPBELL,CPL. US ARMY,KOREAN WAR,
"Thomas, Floyd ""Pat""",Honor,H,21,"FLOYD ""PAT"" THOMAS",US ARMY MP,VIETNAM ERA,
"Becker, Charles H.",Honor,H,22,CHARLES H. BECKER,ARMY AIR CORPS,WWII,
"Porter, Fred H.",Honor,H,23,FRED H. PORTER,PE US ARMY,VIETNAM,
"Marshall, George C.",Honor,H,24,GEORGE C. MARSHALL,US ARMY WWII,1880 - 1959,
"Pershing, John J.",Honor,H,25,JOHN J. PERSHING,US ARMY WWI,1860 - 1948,
"Reed, Walter",Honor,H,26,WALTER REED,US ARMY DOCTOR,1851 - 1902,
"Dye, Bob",Honor,H,27,BOB DYE,RMC (SS) USN (RET),6-1952 - 9-1975,
"Flanagan, Richard E.",Honor,H,28,RICHARD E. FLANAGAN,THANKS DAD,WWII - US ARMY,
"McCurley, Terry",Honor,H,29,R. TERRY MCCURLEY,US ARMY,VIETNAM,
USS Mason DDG 87,Honor,H,30,"OFFICERS, CHIEFS, CREW",USS MASON DDG 87,NAUSTA NORFORK VA.,
"McDaniel, Charles",Honor,H,31,CHARLES MCDANIEL,US ARMY,KOREA,
"Pettit, Don",Honor,H,32,DON PETTIT,US ARMY,WWII,
"Dawson Sr., Tom Sr",Honor,I,1,THOMAS DAWSON SR.,US ARMY,VIETNAM,
"Gutzwiller, Francis L.",Honor,I,2,FRANCIS L. GUTZWILLER,USN,WWII,
"Cummings, Walter P.",Honor,I,3,WALTER P. CUMMINS,USN,WWII,
"Mchaffie, Thomas",Honor,I,4,THOMAS MCHAFFIE,USN WWII,1920 - 2001,
"Justice, Ronnie J.",Honor,I,5,RONNIE J. JUSTICE,USMC 1969 - 1970,VIETNAM,
"Whitmer, Ronald L.",Honor,I,6,RONALD L. WHITMER,US AIR FORCE RETIRED,VIETNAM 1972 - 1974,
"Mattingly, Herbert Eugene",Honor,I,7,HERBERT EUGENE,MATTINGLY,US ARMY WWII,
"Wall, Noel Earl",Honor,I,8,NOEL EARL WALL,US ARMY SGT MAJOR,WORLD WAR II,
"Nolan, David A.",Honor,I,9,DAVID A. NOLAN,US ARMY - VIETNAM,1941 - 1967,
"Ray Sims, Ponder",Honor,I,10,PONDER RAY SIMS,US ARMY - VIETNAM,1942 - 1967,
"Hauser, Vincent",Honor,I,11,VINCENT HAUSER,US ARMY - VIETNAM,1945 - 1967,
"Armstrong, Neil A.",Honor,I,12,NEIL A. ARMSTRONG,US NAVY - KOREA,PILOT,
"Yeager, Charles",Honor,I,13,CHARLES YEAGER,US AIR FORCE ,PILOT,
"Mottafhed, Charles Jr.",Honor,I,14,CHARLES MOTTAFHED JR.,ARMY 173RD AIRBORNE,VIETNAM WIA,
"Forste, Cpl. Arthur",Honor,I,15,CPL. ARTHUR FORSTE,USMC AIR FORCE,WWII CHINA / PACIFIC,
"Norton, Carl",Honor,I,16,CARL NORTON,KOREA 1950 - 1951,25TH DIVISION,
"Rosenberger, Raymond",Honor,I,17,SGT RAYMOND,ROSENBERGER,1ST MARINE DIV. WWII,
"Hurkes, Jeff D.",Honor,I,18,JEFF D. HURKES,US NAVY,VIETNAM,
"Hurkes, Donald J.",Honor,I,19,DONALD J. HURKES,US ARMY ,KOREA,
"Turner, OW",Honor,I,20,OW TURNER - NAVY,DOD 12 - 1953,WITH LOVE,
"Becker, Charles H.",Honor,I,21,CHARLES H. BECKER,WWII ,ARMY AIR CORPS,
"Rudd, Larry",Honor,I,22,LARRY RUDD,US MARINES,1970 - 1972,
"Rudd, Harold",Honor,I,23,HAROLD RUDD,US ARMY ,VIETNAM,
"Rudd, Mervin",Honor,I,24,MERVIN RUDD,US ARMY,WWII,
"Rudd, Michael",Honor,I,25,MICHAEL RUDD,US AIR FORCE,1967 - 1973,
"Bowyer, Dale R.",Honor,I,26,DALE R. BOWYER,US ARMY,1952 - 1953,
"Bowyer, Dennis E.",Honor,I,27,DENNIS E. BOWYER,US MARINES,1977 - 1981,
"Bowyer, Don S.",Honor,I,28,DON S. BOWYER,US ARMY,1952 - 1953,
"Bowling, Robert L.",Honor,I,29,PVT. ROBERT L. BOWLING,VIETNAM ERA,1972 - 1974,
"Bowling, Arthur B.",Honor,I,30,ARTHUR B. BOWLLING,US AIR FORCE,WWII,
"Rawlings Jr., Harry J.",Honor,I,31,HARRY J. RAWLINGS JR.,ARMY,WORLD WAR II,
"Rawlings, James A.",Honor,I,32,JAMES A. RAWLINGS,NAVY INDEPENDENCE,1-2-1948 - 2-25-1974,
"Gilkinson, Samuel",Honor,J,1,SP/5 SAMUEL GILKINSON,US ARMY US51644431,VIETNAM 1968  ,
"Knoop, Merrill",Honor,J,2,MERRILL KNOOP,US NAVY,KOREAN WAR,
"Meyer, Elmer J.",Honor,J,3,ELMER J. MEYER,US ARMY WWII,STAFF SGT. 1942 - 1945,
"Easter Jr., Paul L.",Honor,J,4,PAUL L. EASTER JR.,PETE,US ARMY 1968 - 1971,
"Smith, James E.",Honor,J,5,JAMES E. SMITH,US ARMY,WWII TENN.,
"Smith, Robert C.",Honor,J,6,ROBERT SMITH,1ST INFANTRY DIV.,VIETNAM,
"Zander, Dave",Honor,J,7,DAVE ZANDER,US ARMY ,WWII,
"Zander, Bob",Honor,J,8,BOB ZANDER,US MARINES,WWII,
"Winston, James A.",Honor,J,9,JAMES A. WINSTON,SSGT USAF,KOREA & WWII,
"Winston, James A.",Honor,J,10,JAMES A. WINSTON,SMSGT USAF,1979 - 2001 RETIRED,
"Eves, Michael D.",Honor,J,11,MICHAEL D. EVES,US ARMY,VIETNAM,
"Eves, Lou",Honor,J,12,LOU J. EVES,US ARMY,WORLD WAR II,
"Eves, David A.",Honor,J,13,DAVID A. EVES,US ARMY,VIETNAM,
"Fry, Floyd",Honor,J,14,LCDR FLOYD FRY,US NAVY 1958 - 1999,VIETNAM WAR,
"Tafuri, Ralph",Honor,J,15,RALPH TAFURI,US ARMY ,1976 - 1999,
"Howe, Richard C.",Honor,J,16,RICHARD C. HOWE,US ARMY,VIETNAM 1972,
"Ehde, Chester L.",Honor,J,17,CHESTER L. EHDE,US ARMY AIR FORCE,WWII,
"Bonham, Theodore",Honor,J,18,THEODORE S. BONHAM,US ARMY ,KOREA,
"Burton, Sharon",Honor,J,19,SHARON BURTON 1ST LT.,US ARMY,MILITARY POLICE CORP,
"Anderson, Rick",Honor,J,20,RICK ANDERSON,USAF,1966 - 1970,
"Campbell, John L.",Honor,J,21,JOHN L. CAMPBELL,US NAVY,1956 - 1960,
"Porter, James Samuel",Honor,J,22,JAMES SAMUEL PORTER,US ARMY KOREAN WAR,1936 - 1992,
"Bergen, Richard L.",Honor,J,23,IN LOVING MEMORY,RICHARD L. BERGEN,US NAVY 1956 - 1998,
"Pearson, Charles",Honor,J,24,CHARLES PEARSON,US ARMY - RETIRED,WWII,
"Montgomery, Wes",Honor,J,25,SFC. WES MONTGOMERY ,US ARMY 1954 - 1975,VIETNAM,
"Fosbrink, John",Honor,J,26,JOHN FOSBRINK,5TH ARMY,WWII,
"Sundin, Robert L.",Honor,J,27,ROBERT L. SUNDIN,US NAVY,WWII,
"Britton, Tom",Honor,J,28,THOMAS E. BRITTON,US ARMY,VIETNAM ERA 61 - 63,
"Shaffer, Walter L.",Honor,J,29,WALTER L. SHAFFER,US ARMY,WWII,
"Anderson, Dean K.",Honor,J,30,DEAN K. ANDERSON,CPL. ARMY 3RD INF. DIV.,1951 KOREA 1952,
"Metyhe, Martin",Honor,J,31,MARTIN METYHE,MEDICAL DOCTOR,VIETNAM,
"Hammeran, William C. Jr.",Honor,J,32,WILLIAM C. HAMMERAN JR.,US ARMY ,WWII,
"McGee, Elwood",Honor,K,1,ELWOOD MCGEE,POW WWII,WIA KOREA,
"Tracy, Morrison F.",Honor,K,2,MORRISON F. TRACY,KOREAN WAR,JAN. 1951 - NOV. 1954,
"Tracy, Gordon",Honor,K,3,GORDON TRACY,US ARMY,KOREA,
"Perkins, Harry Buster",Honor,K,4,HARRY BUSTER PERKINS,US ARMY,WII GERMANY,
"McCutchan, Walter V.",Honor,K,5,WALTER V. MCCUTCHAN,US ARMY,WWII,
"Keilan, Daniel G.",Honor,K,6,DANIEL G. KEILAN,US ARMY ,WWII AND KOREA,
"Portteus, George W.",Honor,K,7,GEORGE W. PORTTEUS,USASA,1961 - 1964,
"Corbett, Bill",Honor,K,8,SGT. BILL CORBETT,US INFANTRY,1953 - 1955,
"Swenson, Bruce J.",Honor,K,9,BRUCE J. SWENSON,US NAVY,1986 - 1990,
"Schorr, Donald ",Honor,K,10,DONALD G. SCHORR,US ARMY ENGINEER ,WWII,
"Webb, Nelson",Honor,K,11,NELSON WEBB,US NAVY,1965 - 1968,
"Crawford, Harold F. / Brian V.",Honor,K,12,HAROLD F. CRAWFORD,BRIAN V. CRAWFORD,US AIR FORCE,
"Lowry, Michael V.",Honor,K,13,MICHAEL V. LOWRY,US AIR FORCE,1977 - 1981,
"Hundley, Bill",Honor,K,14,BILL HUNDLEY,US ARMY ,WORLD WAR II,
"Reed III, Gordon D.",Honor,K,15,GORDON D. REED III,US ARMY,WWII - KOREA,
"Bader, Chris",Honor,K,16,CHRIS BADER,US MARINES RETIRED,NOV. 1977 - OCT. 1998,
"Lema, Edward F.",Honor,K,17,EDWARD F. LEMA,US ARMY,WWII,
"Trepal, Gil",Honor,K,18,GIL TREPAL,US AIR FORCE,1968 - 1972,
"Conover, Jim",Honor,K,19,JIM CONOVER,US ARMY ,GERMANY,
"Jones, Wilson W.",Honor,K,20,WILSON W. JONES,US AIR FORCE WWII,1913 - 1980,
"Hascher, Armin J.",Honor,K,21,ARMIN J. HASCHER,US NAVY,WWII,
"Klotter, Louis R.",Honor,K,22,LOUIS R. KLOTTER,US NAVY,WWII - KOREA,
"Johnson, Richard H.",Honor,K,23,RICHARD H. JOHNSON,CO. E REG. 2ND INF.,KOREA 1950 - 51,
"Brock, John E.",Honor,K,24,JOHN E. BROCK,US ARMY,,
"Walker, Vincent",Honor,K,25,VINCENT K. WALKER,US ARMY,WORLD WAR II,
"Jones, William",Honor,K,26,WILLIAM R. JONES,US NAVY,VIETNAM,
"Reichie, Chester",Honor,K,27,CHESTER REICHLE,US ARMY,WWII,
"Hernandez, John",Honor,K,28,JOHN HERNANDEZ,US ARMY A - B,WWII,
"Jones, Nolan",Honor,K,29,NOLAN JONES,US ARMY,1963 - 1966,
"Thompson, Luke",Honor,K,30,S-SGT. LUKE THOMPSON,US AIR FORCE,KOREA,
"Wagner, George B.",Honor,K,31,GEORGE B. WAGNER,M-S USAF-USAFR 37 YRS,DOD MARCH 2 2001,
"Henderson, Clarence Bus",Honor,K,32,CLARENCE BUS,HENDERSON,US NAVY WWII,
"Faine, Charles E. ",Honor,K,33,CHARLES E. FAINE,SI US COAST GUARD,WORLD WAR II,
"Finn, Donald E.",Honor,L,1,DONALD E. FINN,US AIR FORCE,AIRMAN FIRST CLASS,
"DeMar, Clifford D.",Honor,L,2,CLIFFORD D. DEMAR,US NAVY,WWI,
"Weisbrod, John L.",Honor,L,3,JOHN L. WEISBROD,US ARMY KOREA,1951 TO 1953,
"Becker, Carl E. ",Honor,L,4,CARL E. BECKER,1ST AIR CAV. DIVISION,VIETNAM 1969,
"Wise, Charles W.",Honor,L,5,SGT. CHARLES W. WISE,US MARINE CORP,1945 - 1948,
"Nunnelly, Jack",Honor,L,6,JACK NUNNELLY,US MARINES,KOREA,
"Wiggins, Art",Honor,L,7,ART WIGGINS,US ARMY,KOREA,
"Thompson, Leroy",Honor,L,8,LEROY B. THOMPSON,C.P.L. WWII E.T.O.,12TH AA GROUPE ,replaced (1942 - 1945)
"Molen, Wylbor",Honor,L,9,WYLBOR MOLEN,US ARMY,KOREA,
"Strong, Raymond E.",Honor,L,10,LT. RAYMOND E. STRONG,US NAVY 1942 - 1972,WWII,
"Adkins, W. Blaine",Honor,L,11,W. BLAINE ADKINS,US AIR FORCE,WWII,
"Carter, Russell W. Sr.",Honor,L,12,RUSSELL W. CARTER SR.,US NAVY WWII,GOD BLESS OUR TROOPS,
"Hepler, Harry L.",Honor,L,13,HARRY L. HEPLER,US ARMY,1948 - 1952,
"Carman, Victor K.",Honor,L,14,VICTOR K. CARMAN,US NAVY,WORLD WAR II,
"Nichols, Robert P.",Honor,L,15,ROBERT P. NICHOLS,US NAVY,WWII,
"McLoughlin, Thomas Jr.",Honor,L,16,THOMAS MCLOUGHLIN JR.,US AIR FORCE MAJOR,VIETNAM,
"DuPriest, Paul",Honor,L,17,SGT. PAUL DUPRIEST,USAF - WWII,WE MISS YOU,
"Boyd, Donald R.",Honor,L,18,CPL. DONALD R. BOYD,COMBAT - KOREA,2ND INF. DIVISION,
"Sparks, David",Honor,L,19,DAVID M. SPARKS,US ARMY ,VIETNAM,
"Scanlon, Tom",Honor,L,20,TOM SCANLON,101ST AIRBORNE,VIETNAM 1969 - 1970,
"Gay, James W.",Honor,L,21,JAMES W. GAY,US ARMY,WWII,
"Biedinger, Dick",Honor,L,22,DICK BIEDINGER,US NAVY,KOREAN WAR,
"Poff, Millie B.",Honor,L,23,MILLIE B. POFF,US NAVY WAVES,WWII,
"Bayham, Robert J.",Honor,L,24,ROBERT J. BAYHAM,U.S.A. F.,PEARL HARBOR SURVIVOR,
"Leshyn, Steven",Honor,L,25,STEVEN LESHYN,USS IOWA,WWII,
"Ross, William Lloyd",Honor,L,26,WILLIAM LLOYD ROSS,DEVOTED HUSBAND-DAD,1932 - 1998 KOREAN WAR,
"Lennon, Bill ",Honor,L,27,BILL LENNON,US AIR FORCE,1984 TO 1992,
"Dowd, Francis T.",Honor,L,28,FRANCIS T. DOWD,US ARMY,KOREA,
"Froelich, Eugene F.",Honor,L,29,SGT. EUGENE F. FROELICH,US ARMY WWII,THE WOYCKES,
